item,title,rating
125221,The Beast of Hollow Mountain,
137397,The Creature Walks Among Us,
91589,The Forty-First,
82834,Elena and Her Men,
79197,The Fastest Gun Alive,
48407,The Conqueror,
135031,"Toto, Peppino, and the Hussy",
26008,Anything Goes,
106297,The Sword and the Dragon,
78340,Gervaise,
114696,Hollywood or Bust,
122272,The Last Wagon,
115376,The Black Sleep,
115176,Toute la mémoire du monde,
181803,In the Bag,
154628,On the Bowery,
101812,The Mountain,
124380,Please Murder Me!,
112842,Bundle of Joy,
108136,Lovers and Lollipops,
57648,The Green Man,
96594,Flowing,
151802,The Captain from Köpenick,
137482,Le coup du berger,
90371,The Killer Is Loose,
82597,The Catered Affair,
85896,Tribute to a Bad Man,
151062,Deadlier Than the Male,
87509,Meet Me in Las Vegas,
105165,World Without End,
149638,The Roof,
43248,Swamp Women,
149240,The Band of Honest Men,
109237,Bhowani Junction,
87518,Storm Center,
196025,To Hare Is Human,
80566,The Rocket from Calabuch,
123927,Plucking the Daisy,
135929,Pardners,
154731,Secrets of Life,
124178,The King and Four Queens,
165425,Gunslinger,
198639,Gee Whiz-z-z-z-z-z-z,
86791,Invitation to the Dance,
96144,Uchûjin Tôkyô ni arawaru,
94339,"Good-bye, My Lady",
173791,The Rumyantsev Case,
105901,Silja - nuorena nukkunut,
181811,Hooked Bear,
181787,Chips Ahoy,
99337,Foreign Intrigue,
181423,A Girl in Black,
104372,A Cry in the Night,
104627,Back from Eternity,
128025,Naked Gun,
147817,Reach for the Sky,
104795,Backlash,
146976,Donatella,
198693,"Deduce, You Say",
106832,7th Cavalry,
149218,"Totò, Peppino e i fuorilegge",
165593,The Brave One,
200484,Torero,
171353,Fire Maidens of Outer Space,
116309,Crime in the Streets,
134220,Don't Knock the Rock,
184569,Ransom!,
142723,Rock Rock Rock!,
135153,Slightly Scarlet,
71386,"Forever, Darling",
197645,Dimanche à Pekin,
178985,Kaii Utsunomiya tsuritenjô,
76163,Main Street,
181821,How to Have an Accident in the Home,
123312,The Opposite Sex,
124611,Great Day in the Morning,
124891,The Ambassador's Daughter,
158508,Time Table,
124548,Rock Around the Clock,
125259,These Wilder Years,
150210,Tiger in the Smoke,
128057,The Proud Ones,
159676,Last Pair Out,
196333,Destination Earth,
124257,Run for the Sun,
177153,Todos somos necesarios,
158009,New Year Sacrifice,
128229,Cien,
158551,Finger of Guilt,
139215,Fountainhead,
193369,Starye znakomye,
134222,Blonde Sinner,
140497,Walk the Proud Land,
134757,The Last Hunt,
94337,The First Texan,
125375,Three Violent People,
143331,Nightmare,
116756,Death of a Scoundrel,
204298,Walk the Dark Street,
55434,Between Heaven and Hell,
162468,A Town Like Alice,
113663,Bandido!,
120514,Three Men in a Boat,
120484,Lille Fridolf och jag,
120791,Naughty Girl,
149242,Totò lascia o raddoppia?,
159682,Embajadores en el Infierno,
65696,Gun the Man Down,
198607,The Egg and Jerry,
198641,Assault and Flattery,
198695,Yankee Dood It,
173031,Manhunt in Space,
173089,The She-Creature,
204824,The Lieutenant Wore Skirts,
136158,The Virtuous Bigamist,
205663,Rocket-bye Baby,
135035,"Guardia, guardia scelta, brigadiere e maresciallo",
193685,A Woman's Devotion,
205929,Pacific Destiny,
135039,Wild Love,
136832,Punishment Room,
203529,Hold Back the Night,
196331,Eyewitness,
198723,I Don't Scare,
166326,The Boss,
120755,Miami Exposé,
121991,Wicked as They Come,
121421,Teenage Rebel,
164624,The Girl from Flanders,
121614,Three Brave Men,
115412,El malvado Carabel,
113468,D-Day the Sixth of June,
118013,The Iron Petticoat,
147998,Away All Boats,
116515,Mohawk,
156621,The Houston Story,
125157,The Spanish Gardener,
156063,"Dance with Me, Henry",
157038,Our Mr. Sun,
152415,The Weapon,
127622,The House of Intrigue,
163194,Davy Crockett and the River Pirates,
123250,The Great Man,
122721,Miracle in the Rain,
150178,"Liane, Jungle Goddess",
163170,The Sharkfighters,
124190,Private's Progress,
124067,Serenade,
158478,Raw Edge,
124452,Tension at Table Rock,
123745,The Revolt of Mamie Stover,
123667,Safari,
133519,That Certain Feeling,
93905,The Gamma People,
184027,La fierecilla domada,
141273,Hell in Korea,
141763,Forbidden Area,
142136,The Burning Hills,
145909,Hilda Crane,
106460,Curse of the Oily Man,
145612,Castle of the Banned Lovers,
173757,Up in the World,
173557,Hello Smile!,
111700,The Girl He Left Behind,
131025,The Brass Legend,
132510,Triple Deception,
181033,The Maverick Queen,
181795,A Cowboy Needs a Horse,
181817,Jack and Old Mac,
132264,Man from Del Rio,
1203,12 Angry Men,
1250,The Bridge on the River Kwai,
1237,The Seventh Seal,
1178,Paths of Glory,
1012,Old Yeller,
5147,Wild Strawberries,
932,An Affair to Remember,
5008,Witness for the Prosecution,
901,Funny Face,
7766,Throne of Blood,
2351,Nights of Cabiria,
4432,Sweet Smell of Success,
3038,A Face in the Crowd,
3096,My Man Godfrey,
4966,The Incredible Shrinking Man,
5300,3:10 to Yuma,
6970,Desk Set,
937,Love in the Afternoon,
2874,The Pajama Game,
7493,The Three Faces of Eve,
6356,Gunfight at the O.K. Corral,
5373,The Cranes Are Flying,
2652,The Curse of Frankenstein,
3199,Pal Joey,
6450,"Heaven Knows, Mr. Allison",
8675,The Enemy Below,
7241,Kanal,
3659,Quatermass 2,
5468,20 Million Miles to Earth,
31950,Curse of the Demon,
3640,A King in New York,
8740,The Lower Depths,
6390,Silk Stockings,
4805,Sayonara,
7357,Peyton Place,
7697,The Prince and the Showgirl,
3648,The Abominable Snowman,
3934,Kronos,
26025,The Spirit of St. Louis,
5126,The Deadly Mantis,
8657,The Tin Star,
47904,Le Notti Bianche,
6236,Fear Strikes Out,
167792,"What's Opera, Doc?",
5116,Designing Woman,
5979,Attack of the Crab Monsters,
6355,Les Girls,
26021,Jailhouse Rock,
5386,The Pride and the Passion,
40755,Forty Guns,
3136,The James Dean Story,
60625,The Tall T,
39481,Will Success Spoil Rock Hunter?,
56372,Tokyo Twilight,
6302,Beginning of the End,
7332,Fire Down Below,
8990,The Delicate Delinquent,
6655,The Mysterians,
6908,The Black Scorpion,
173957,Ali Baba Bunny,
5545,The Unearthly,
7214,Kiss Them for Me,
157365,The Flying Carpet,
66718,Il Grido,
52237,The Tarnished Angels,
71444,Pyaasa,
53855,Johnny Tremain,
6227,Loving You,
41650,Mother India,
104135,The Giant Claw,
153648,The Snow Queen,
6069,Big Time Operators,
78438,Edge of the City,
6420,Night Passage,
3762,Daughter of Dr. Jekyll,
48315,Raintree County,
8672,Battle Hymn,
5967,Legend of the Lost,
82131,Men in War,
62669,Black River,
114335,La cravate,
142927,Sissi: The Fateful Years of an Empress,
26022,Man of a Thousand Faces,
59854,The Wings of Eagles,
77141,A Farewell to Arms,
69569,Jet Pilot,
26027,Zero Hour!,
26026,The Undead,
94157,The Mad Masters,
145394,Lust of the Vampire,
108476,I Theia Apo to Chicago,
70712,Seven Days from Now,
105181,The Monster That Challenged the World,
115178,Les Mistons,
92001,Time Without Pity,
84092,Decision at Sundown,
89408,April Love,
42763,Hell Drivers,
45756,Tammy and the Bachelor,
112710,The Strange One,
35050,Bitter Victory,
172023,Vysota,
65614,Island in the Sun,
187809,Let's All Go to the Lobby,
90748,Operation Mad Ball,
90312,Quiet Flows the Don,
91028,The Story of Mankind,
84894,Run of the Arrow,
73261,The Sun Also Rises,
125263,The Burglar,
104132,Zombies of Mora Tau,
179269,The Monolith Monsters,
135172,The Brain from Planet Arous,
127027,The Land Unknown,
84553,Pekka ja Pätkä salapoliiseina,
181779,Three Little Bops,
118944,A Chairy Tale,
115409,The Brothers Rico,
141628,Your Past Is Showing,
83435,A Hatful of Rain,
125001,No Down Payment,
104459,La Parisienne,
181643,Not of This Earth,
96227,I Am Waiting,
173091,I Was a Teenage Werewolf,
116937,My Gun Is Quick,
114591,Nine Lives,
195715,"Dom, v kotorom ya zhivu",
198853,Steal Wool,
89341,Night Ambush,
154311,Band of Angels,
118446,Pardesi,
154850,Doroga k zvezdam,
160221,Invasion of the Saucer Men,
125265,The Cyclops,
120516,Across the Bridge,
167132,Perri,
125523,Time Limit,
125089,The Rising of the Moon,
125005,This Could Be the Night,
187623,Maya Bazaar,
86622,The Bachelor Party,
92845,Untamed Youth,
90545,The True Story of Jesse James,
80641,Boy on a Dolphin,
108699,The Astounding She-Monster,
173021,The Amazing Colossal Man,
100042,The Guns of Fort Petticoat,
201596,Tabasco Road,
103324,The Vampire,
105057,Saint Joan,
104698,From Hell It Came,
143815,Poor But Beautiful,
137224,China Gate,
144930,Raquel's Shoeshiner,
141110,The One That Got Away,
173023,The Saga of the Viking Women and Their Voyage to the Waters of the Great Sea Serpent,
146978,A Tailor's Maid,
106644,The Story of Esther Costello,
138713,Bombers B-52,
198837,Feedin' the Kiddie,
108257,The Adventures of Arsène Lupin,
136162,It Happened in Rome,
80292,The Joker Is Wild,
88814,Fools in the Mountains,
132184,Tizoc (Amor indio),
178769,Dobrý voják Svejk,
183923,The Depths,
181813,The Story of Anyburg U.S.A.,
181785,The Truth About Mother Goose,
100003,Up in Smoke,
203767,Hurry Hurry,
203769,"N.Y., N.Y.",
149875,Cinderella,
154536,The Singing Ringing Tree,
125455,Something of Value,
150637,Don Kikhot,
164077,Cat Girl,
123042,The Golden Age of Comedy,
160890,He Who Must Die,
132723,Ten Thousand Bedrooms,
135905,Baby Face Nelson,
143725,Marisa,
125171,Voodoo Island,
157045,The Young Stranger,
101373,The Wayward Bus,
124713,Sea Wife,
124689,The Delinquents,
141682,The Seine Meets Paris,
140419,The Invisible Boy,
193651,Dorogoy tsenoy,
134208,Woman in a Dressing Gown,
127335,House of Numbers,
141765,The Comedian,
155633,The Buster Keaton Story,
97139,Blood of Dracula,
183359,Faustina,
183707,Fulano y Mengano,
125301,The Little Hut,
194042,Bez vesti propavshiy,
125517,The D.I.,
155338,Anyone Can Kill Me,
117626,Don't Go Near the Water,
114064,Pharaoh's Curse,
161430,She Played with Fire,
161103,I Was a Teenage Frankenstein,
147624,The Blue Sky Maiden,
150433,Lady of Vengeance,
165759,La 'Moara cu noroc',
204110,Miracles of Thursday,
168290,A Sun-Tribe Myth from the Bakumatsu Era,
201544,Timid Tabby,
123981,Paradise Lagoon,
175835,Hemo the Magnificent,
205333,The Pied Piper of Hamelin,
150792,The Mark of the Hawk,
106342,Bewildered Youth,
176161,The Hunters,
204864,Plunder Road,
136166,Count Max,
161052,The Devil Strikes at Night,
140433,The Deerslayer,
198195,Pathey Holo Deri,
67878,The Lonely Man,
26016,All at Sea,
139616,The 27th Day,
204090,Nu lan wu hao,
165809,The Halliday Brand,
118864,Un marido de ida y vuelta,
167482,"Bailout at 43,000",
122145,Lille Fridolf blir morfar,
122167,Slander,
121897,Tip on a Dead Jockey,
163835,Istanbul,
121739,The Long Haul,
121831,The Seventh Sin,
113563,The Phantom Stagecoach,
113024,The Unholy Wife,
172599,Bayou,
117748,The Happy Road,
118017,The Living Idol,
148000,The Midnight Story,
116555,The Disembodied,
125219,The Ride Back,
156837,Joe Dakota,
156913,"Rio, Zona Norte",
125295,Hellcats of the Navy,
151945,Stowaway Girl,
124745,The Girl in Black Stockings,
124731,Just My Luck,
124953,Gun Glory,
157458,Man in the Shadow,
157464,The Shiralee,
152417,The Ship Was Loaded,
127669,Guendalina,
155336,Le feu aux poudres,
154410,Rot ist die Liebe,
150304,Four Boys and a Gun,
151145,She Devil,
124192,Lucky Jim,
124174,Until They Sail,
124259,Brothers in Law,
151060,The Man in the Raincoat,
123751,Voodoo Woman,
150836,Kill Me Tomorrow,
123737,The Big Land,
160002,Czlowiek na torze,
123892,Send a Woman When the Devil Fails,
94308,Slim Carter,
190291,Berlin - Ecke Schönhauser,
85476,Wild Is the Wind,
190913,Hrátky s certem,
134322,Decision Against Time,
134391,Domino Kid,
131400,Sorority Girl,
106483,All Mine to Give,
175119,The Cross and the Flame,
146752,The Window to Luna Park,
111702,Shoot-Out at Medicine Bend,
144246,Fury at Showdown,
144244,Valerie,
143819,La nonna Sabella,
143946,Affair in Havana,
181059,Rock Around the World,
144144,Times of Joy and Sorrow,
103881,The Hard Man,
132226,Bop Girl Goes Calypso,
903,Vertigo,
1248,Touch of Evil,
2454,The Fly,
971,Cat on a Hot Tin Roof,
1334,The Blob,
2941,South Pacific,
3153,The 7th Voyage of Sinbad,
3548,Auntie Mame,
2670,Run Silent Run Deep,
1085,The Old Man and the Sea,
7925,The Hidden Fortress,
3516,Bell Book and Candle,
5649,Horror of Dracula,
3405,A Night to Remember,
7206,Mon Oncle,
32179,Elevator to the Gallows,
3368,The Big Country,
4798,Indiscreet,
4998,The Defiant Ones,
7238,Ashes and Diamonds,
5836,Houseboat,
6452,"The Long, Hot Summer",
854,The Ballad of Narayama,
7940,The Magician,
3605,King Creole,
8989,Damn Yankees,
8602,Shadows,
6630,The Inn of the Sixth Happiness,
4395,Big Deal on Madonna Street,
5005,Separate Tables,
4918,The Young Lions,
5436,The Horse's Mouth,
5552,The Revenge of Frankenstein,
939,The Reluctant Debutante,
4982,The Crawling Eye,
5384,I Want to Live!,
7194,Bonjour Tristesse,
26043,The Vikings,
26038,Teacher's Pet,
41699,"Ivan the Terrible, Part II",
71302,Attack of the 50 Foot Woman,
3488,The Hideous Sun Demon,
36056,Man of the West,
62245,The Music Room,
7890,The Left Handed Gun,
7821,Ice Cold in Alex,
6656,Attack of the Puppet People,
64273,The Lovers,
31594,The Matchmaker,
8896,I Married a Monster from Outer Space,
57069,Equinox Flower,
30742,Some Came Running,
5393,Cowboy,
1386,Terror in a Texas Town,
79596,The Lineup,
4948,I Bury the Living,
8009,Marjorie Morningstar,
72327,Murder by Contract,
88646,Cairo Station,
4358,Macabre,
8735,High School Confidential!,
76811,It! The Terror from Beyond Space,
54176,No Time for Sergeants,
26019,Fiend Without a Face,
82315,Le Beau Serge,
5144,The Lone Ranger and the Lost City of Gold,
47918,The Bravados,
26034,The Last Hurrah,
88133,Brink of Life,
63121,A Tale of Two Cities,
74630,Tom Thumb,
81061,Party Girl,
73501,Pekka ja Pätkä Suezilla,
158250,Inspector Maigret,
141832,Devushka bez adresa,
8876,The Black Orchid,
97296,The Screaming Skull,
99560,Les Misérables,
100944,A Movie,
8679,The Hunters,
108473,"Laterna, ftoheia kai garyfallo",
79647,The Haunted Strangler,
154218,Invention for Destruction,
76695,The Sheepman,
114694,Rock-a-Bye Baby,
75992,The Brothers Karamazov,
86079,Conflagration,
26030,Corridors of Blood,
59641,The Quiet American,
34226,A Time to Love and a Time to Die,
82298,Buchanan Rides Alone,
154892,Schwechater,
26033,Giants and Toys,
129701,The Aztec Mummy Against the Humanoid Robot,
199744,Diary of a Pregnant Woman,
88429,"Rally 'Round the Flag, Boys!",
105772,The Spider,
176499,It Happened in Broad Daylight,
109793,Queen of Outer Space,
95477,Blood of the Vampire,
132222,Frankenstein 1970,
141327,The Naked and the Dead,
36312,The Key,
111704,Darby's Rangers,
7537,Along the Coast,
91419,Wind Across the Everglades,
152047,Dunkirk,
126967,Letter from Siberia,
158420,The Space Children,
180425,Carry On Sergeant,
26035,Machine-Gun Kelly,
114984,The Return of Dracula,
173081,Night of the Blood Beast,
171779,Glas,
155665,We Only Live Once,
158151,Montparnasse 19,
187995,Koshkin dom,
90458,God's Little Acre,
94902,Ten North Frederick,
75994,The Buccaneer,
107098,The Noose,
111919,Cry Terror!,
108696,From the Earth to the Moon,
59867,Lonelyhearts,
136606,Le chant du Styrène,
164348,The Brain Eaters,
165803,Youthful Sinners,
177595,Monster on the Campus,
143663,Mädchen in Uniform,
137660,The Little Apartment,
173085,The Thing That Couldn't Die,
116042,Christine,
66051,The Badlanders,
26042,Torpedo Run,
26028,Carve Her Name with Pride,
108405,Weddings and Babies,
118948,The Blackbird,
160531,Underworld Beauty,
153434,Fanfare,
122415,War of the Colossal Beast,
125507,The Tunnel of Love,
89932,Me and the Colonel,
96223,The Rickshaw Man,
185259,Delo bylo v Penkove,
92516,She Gods of Shark Reef,
187287,Happy Go Ducky,
173041,Hercules,
103759,Gunman's Walk,
137076,The Square Peg,
176529,The Idiot,
173465,The Last Day of Summer,
173087,Terror from the Year 5000,
173019,Daddy-O,
145700,The Day the Sky Exploded,
174417,The Law Is the Law,
106351,Apache Territory,
164967,How to Make a Monster,
200078,The Colossus of New York,
201236,Rosaura a las 10,
168906,Anticipation of the Night,
200700,Thunder Road,
187115,Mannequin in Red,
81548,Desire Under the Elms,
188031,Petia and Little Red Riding Hood,
188247,Zhenikh s togo sveta,
88961,Missile to the Moon,
196853,Eve Wants to Sleep,
101991,The H-Man,
132506,Desert Patrol,
178053,Lydia Ate the Apple,
178849,Giant from the Unknown,
97073,Rusty Knife,
182845,Panda and the Magic Serpent,
183925,Black Cat Mansion,
73526,A Matter of Dignity,
125377,The Sheriff of Fractured Jaw,
160293,Curse of the Faceless Man,
124881,The Night Heaven Fell,
124639,Onionhead,
125587,The Fountain of Youth,
128291,Love Is My Profession,
123411,Nowhere to Go,
123105,The Geisha Boy,
125271,The Roots of Heaven,
124352,"Hell, Heaven or Hoboken",
